id,token
1494,rpm|package|icons|dir|path
2445,parsed|version
2979,gitdiffmovetopreviousdiff
1320,max|extent
4487,cpy
2677,recovery|files|by|file|path
5035,type|script|simple
412,srcuiui|markerjs
1581,redraw
3489,status|icon|component
4836,condition
420,srcmaptooldraw|tooljs
1674,zoom|button
1983,vector|array
1260,improve
2842,hit|test|tolerance
273,try
4705,get|timestamp
5103,apmcmd
4157,on|drag|rotate|end
1284,remove|menu
5198,benchjs
4629,footer
369,is|equal
5070,update|url
4311,include|internals
2392,download|chromedriver
3629,expectmaptalks
1885,creates|a|directory|with|a|path|as|a|uri|when|passed|a|uri
1168,get|container
4474,p|center
1623,floor
3758,text|vertical|alignment
411,srclayertilecanvas|tile|layerjs
2958,get|radius
557,comments
799,is|function|definition
900,fade|animation
1780,crs
5497,folder|context|menu
3298,delete|data
3659,label|fn
1314,double|click|zoom
3016,rows
516,to|fixed
570,axis|element
4105,collides|effect
1475,stable
4401,dotatomcoffee
1030,next|sibling
3834,reload|button
515,end|label
650,browser|language
3334,prew
1549,css
4252,assign|language|mode
4293,target|zoom
5420,welcome|uri
93,stylesheet|paths
2355,octokitrequest
2635,stack|trace|cache
3794,fuzzynative
588,len
4167,stats
4455,merge
59,let
1974,touchend
717,on|move|end
2209,state
67,worker
1641,dock
4115,mouse|down|view
677,element
4235,only|visible|geometry|events
4452,unmerge
5201,benchmark|paths
4314,include|invisible
5114,consume|status|bar
493,ctx
2039,lesscachepackagejson
94,pack
2356,labels
597,gecko|d
1676,control|common|tests
3473,didchange
863,point|extent
1526,unlink|sync
3522,gutter|container
3393,image|data
3481,get|symbol|stamp
4447,cmdgi
4701,get|icon
1269,items
2732,blob|filename
4852,transpiler
616,renderer
4453,ctrl
135,document
1303,setbaselayer
5244,generate|for|version
3080,temp|dir|path
748,tile|image
793,is|number
2547,crashreporter
5327,two
3728,compile|cache|path
941,get|measurer
2345,add|label
801,is|array|has|data
5028,transpiled
1918,webkit|filter
4490,geo|jso|ns
5112,get|active|project|path
2504,attach
4901,coffeeg
1463,creation
4585,wms|version
382,srcmaptoolarea|tooljs
5307,container|client
1287,contextmenu
3477,replacer
866,is|dynamic|size
2539,reporter
881,tile|size
4400,coffeelint
5247,indicates|the|azure|blob|path|path|in|which|the|assets|should|be|uploaded
197,map|renderer
786,cwd
1540,scale|container
95,watch
322,file|to|sign
5166,node|modules|backup|path
4842,pathtofilejs
5442,dataset
289,entitlements
4151,is|rotaton|mode
757,composite|disposable
1159,controlcompass
3619,lib
1874,on|did|change|properties
1081,arc|connector|line
4970,set|path
2685,source
2553,arguments|to|pathbasename|must|be|strings
901,add|as|gl|renderer
335,compile
3490,icon|iconbug
3872,lit
1957,on|mouse|move
3592,jasminecontent
320,f|cert|path
1864,flash|class
3154,stencil
394,srcuiindexjs
1965,actual
23,fsextra
1078,update|coordinates
1094,target|points
4365,auto|panning|can|be|disable
1808,parent|watcher
4244,webmercator
452,show|error|dialog
1680,dom|util
4600,apple|id
435,command|name
259,write|find|text
2927,gitlinemodified
3755,shift|key
4659,srcnotification
550,ms|on|draw|end
4777,can|serialize|object|trees|containing|redundant|child|object|references
119,emit|globals|changed
1711,adapter|has|created
4271,pan|animation
451,readlink
540,add|clear|marker
3952,point|origin
500,paint|arrow
4732,with|an|update
3729,is|async
1069,draw|immediate
3059,selector|items
3939,status|bar|item|classes
5171,already|exists
4000,meta|key
2314,octocat|.|.
4712,about|element
2409,set|symbol
3540,set|zoom
5470,doit
3346,fake|error|event
5037,typescript|version|dir
1131,add|control
3256,googchrome|options
4035,remove|listener
690,switch|events
3379,resize|gl|canvas
132,center
1439,start
3946,y|scale
5456,detailsdatasectionsnippets
2358,equal
2498,markactive
3995,headless
1563,menu|ul
1739,profilestartup
2828,func
1951,include|hidden
4202,titlebarnomenubarnolocationnotoolbarnozlookyes
2443,short
3353,clear|handlers
2219,devlivereload
3635,didremovestyleelement
4306,it|will|hide|when|mouseout|a|geometry
2843,prjs
2232,gitgit
3279,calculate|rhumb|bearing
4844,transpileromg
5233,didcompletedownloadingupdate
4874,js|transpiler
2088,draw|tool
2611,c|b
1337,panel|content
3194,duplicate|child|layer|id|layer|id|in|the|group|tile|layer|thisget|id
3677,something|else
5280,distro|version
2612,c|d
2609,c|c
2004,search|options
571,jasmine
2616,c|e
3954,get|tile|full|index
4782,preload
2275,result|geo
3583,get|owner
4602,apple|id|password
947,measurer
1816,subfile
90,path|name
4359,zoomable
5449,detailsdatasectionpackages|summary
3087,season
5334,get|recently|handled|ur|is
2035,save|into|snapshot|auxiliary|data
1101,marker|fill|opacity
3105,next|tick
5178,get|env|from|shell
2239,get|cursor|buffer|position
2628,lng
3822,incompatiblepackagenthchild|)
5073,release|notes
1856,decoration|pattern
1236,destroy
4024,clip|line
1872,flash|requested
1686,priority
2063,dependencies
1363,submenu
1758,add|to|last|window
3260,user|data|dir
3314,grammar|name
2648,resources|path
1504,loading|gif
4596,get|min
2560,etch|components|must|implement|a|render|method
4152,pre|y
4737,diddisplay
4851,hit|path|coffee
2079,polygon|hooks
5,log
5374,full|version
4389,link|scope|regex
1668,libdalek
321,sign|command
204,undefined
4895,add|path|to|cache
3415,click|subscription
2671,report|with|private|metadata
2179,nodewebkit
3505,prop
3770,historymanager
4657,get|notifications
4835,timed|out|waiting|for|event|event
4968,previous|indentation
4691,is|japanese|kana|character
2,build|output|path
563,pane
519,last|measure
5383,verifymachinerequirementsjs|was|unable|to|find|such|a|version|of|python
4949,failure|in|row|row|suggested|indent|but|${|correctrow|}|is|correct|line
1379,*.*
1788,proj
254,scroll|up|to|zoomin
931,clear|cache
3109,is|super|map
3500,symbol|is|array|spec
1720,workers|created
3168,package|json|file|path
2923,nestedrepository
4121,container|point|to|view|point
2601,fetch
3517,error|parsing|state|file|state|path
4425,there|was|a|problem|linting|less
1395,is|symbolic|link
177,!==
4757,icon|iconsquirrel
1828,next|root|event
2464,use|requireelectronremote|instead|of|requireremote
5033,fixturestypescriptinvalidts
373,srccontrolcontrolpaneljs
5318,uri|handler|registry
4260,remove|hide|shapechange|positionchange|dragend|animatestart
2144,marker|height
4929,indentation
1198,shown
1859,klass
1183,checked
3023,initial|extent
3529,fake|other|text|editor
3898,incompatible|packages
1023,insert|box
5082,update|available|to|install
56,created
4500,reporter|options
1202,container|class
2949,format
4034,response|channel
811,get|painter
162,done
3996,willquit
715,pause
1228,consent|view
2532,fswinnode
3955,get|tile|prj|extent
5340,slashes
2028,less|sources|by|relative|file|path
4357,set|prj|coord|at|container|point
5263,the|local|path|of|a|directory|containing|crash|reports|to|upload
2987,cancel|animation|frame
5279,distro|name
2138,c|point
1380,appicons
4181,fires|when|user|keymap|is|loaded
1364,send|command|to|window
3068,get|all|presets
5292,nightlyd
5056,get|release|notes|url|for|version
3571,blockclosingbraceemptylinebefore
1541,add|scales
2437,parsed|versionmajorparsed|versionminorreleases
3111,xml|doc
2189,events|off
5324,atomtestpackagepath
5496,part
5076,set|auto|updates|enabled
614,ms|pointer|event
4976,cleanup|sync
4678,previous|character
1869,gutter|name
829,write|file|sync
474,browser
3056,line|ending
2367,.|query|by|attribute
820,temp
3466,on|click
1355,geo|type
1305,scroll|wheel|zoom
3315,compare|grammar|type
5299,remove|package|if|exists
166,zoom
4794,theme|name|theme
3853,mousedown|dblclick
4686,xdfff
4729,with|no|update
609,document|mode
3536,third
1498,build
3483,get|gradient|stamp
4349,start|point
4403,srccoffee
5454,collapsepackagessection
5286,deb
1076,connectors
3399,stack
2008,dxdy
3736,set|cache|directory
2162,deg
5440,clickedwelcomelinkdataseteventlink
3113,get|tile|matrix|set
3197,tiles|in|view
634,mobile|webkit|d
3832,get|loaded|packages
4865,hit|path
4550,get|cache|image|anchor
306,path
3328,text|face|name
673,bind
2798,apiupdatesnupkg
1759,dev
996,set|draw|time
2864,get|name
1110,resource|size|properties
5169,restore|node|modules
833,realpath|sync
3503,buffer|bbox
3719,pseudo
5125,original|cache|dir
2729,blob|map
791,load|geo|symbol
5421,guide|uri
4072,pass
1533,mile
1812,sub|file
4274,profile
378,srchandlerhandlerjs
263,create|hash
4862,add|transpiler|config|for|path
2059,msbuildexe
3775,did|change|projects
418,srcmapmaptopojs
893,canvas|tile|layer|canvas|renderer
665,!=
1681,get|panel|index
1083,mousedown
1376,relative
1452,reset|control
1458,common|geoevents|testor
2692,pcoord
4978,leaves|user|data|app|path|unchanged
5366,mksnapshot|metadata|path
3040,coordinate|to|point
2173,prj|holes
4402,speccoffee
3348,can|clear|the|state|object|store
4792,load|time
99,package|watcher
60,uid
4379,drag|box|zoom
1514,configbuild|output|pathapp|namenupkg
2244,gitdifftoggledifflist
584,miny
978,set|options
591,minx
771,compress|arguments
3780,found|development|certificate|cert|match|]}`
4154,drag|rotate|pitch
4275,json|version
2948,outro
1408,stat|sync|no|exception
5132,term
2880,build|branch
406,srcgeometrygeometry|collectionjs
3397,object|store
5081,get|available|version
2016,draw|altitude|symbolizer
4089,locate|by|point
5240,upload|artifacts
3897,build|failure|output
4843,returns|appropriate|values|from|should|compile
5238,linuxreponame
885,load|tile
5220,aboutupdatesitem|appupdateavailabletoinstall
5020,an|error|message
1166,right
3368,img|data
5218,get|auto|updates|enabled
5513,did|change|active|pane|item
2272,geo|json
1116,text|line|spacing
3923,footer|panels
1365,atom|application
1973,touches
2041,get|import|paths
3663,m|.|.|l|.|.|c|.|.|.|.|.|.|l|.|.|c|.|.|.|.|.|.|l|.|.|c|.|.|.|.|.|.|c|.|.|.|.|.|.|c|.|.|.|.|.|.|l|.|.|l|.|.|l|.|.|c|.|.|.|.|.|.|c|.|.|.|.|.|.|c|.|.|.|.|.|.|l|.|.|z|m|.|.|l|.|.|l|.|.|l|.|.|l|.|.|z
3858,/^(-?(?:[|azdaf|wdaf|si
4800,maximum
5085,listen|for|atom|events
5235,bufferedprocess
2106,geometrypolygon
3666,under
772,compressing|input|dir|path|to|output|archive|path
2773,get|mac|updates
3299,import|data
5495,hkcu
3530,removes|the|gutter|if|it|is|contained|by|this|gutter|container
3478,convert|style|path
4501,reporter|enabled
985,get|v
1486,rpm|package|rpms|dir|path
3651,dir
3435,dis
1029,div
50,workers|has|created
3922,libstatusiconcomponent
3963,deactivate|package
4241,semi|circum
940,radius
1707,get|item
2738,quadratic|curve
3269,signal
272,info
1149,reset|view
2742,atom|scope|id
106,static
1868,decoration|params
1756,test
2764,srcjs
2495,open|info|window
2672,projectionepsg
281,finally
693,coreclass
4917,runapminstall
3788,onigurumadevlivereloaddeprecationcoponedarkuiincompatiblepackagesgitdifflineendingselectorlinkgrammarselectorjsonschematraverseexceptionreportingonelightuiautoflowaboutgotolinesylvesterapparatus
5344,cannot|register|a|uri|host|handler|with|a|nonfunction|callback
4222,propagation
2570,glob|path
1022,collision|index
2518,atom|build
3700,text|align|point
3283,final
4980,portable|atom|home|path
1438,httpsatomiocrash|reports
5376,version|components
91,&&
3139,utfau|md
4820,on|did|change|active|themes
2698,wrap|x
2689,wrap|y
4807,allows|the|font|size|to|be|set|via|config
5432,showsunsettingoninitialload
3427,get|grammar
4290,requesting
4551,get|vector|marker|fixed|extent
4921,build|parser
1882,non|normalized|path
1239,title
3845,move|to|element|text
702,on|canvas|create
970,on|config
3453,is|image|symbol
3401,states
576,srcpane
1857,duration
4733,on|a|beta|version
3766,last|opened
4126,fire|dom|event
1019,load
2164,project|rings
552,ignore
4798,themetheme|namedockbuttons
1876,next|id
5147,binzsh
752,get|view
4871,transpilerjs
777,app|archive|path
768,class|list
4576,spacespthischildrenpprintindent|+|)}`
1276,custom
103,length
4533,previous|module|compile
4147,out|quint
930,instanceof
4939,jsx|self|closing|element
4352,check|zoom
4582,new|native
5213,how|to|update
374,srccontrolcontrolresetjs
3213,commit|message
741,create|canvas
2279,set|id
291,inherit
4376,languagegfm
362,`|hex
1015,[|]
1469,generated|arch
2667,is|teletype|file
3301,scope|name
5118,fixturesbabelbabelsinglequotesjs
5269,dmp
2983,on|did|stop|changing
2040,syntax|theme|main|path
2066,apm|version
3259,electronchromedriver
4710,to|exist
1220,welcomeconsentchoices
2273,convert
4963,type|dent
3132,tiles
4943,switch|body
633,mobile|webkit
2062,fingerprint
224,text
1047,set|flex|grow
1162,pitch
3031,parent|layer|id
5004,atom|protocol|handler
2130,close|path
4598,tile|extent
975,init
3978,config|dir|path
1356,init|data
4838,timeout|promise
5110,failed|to|update|package|dependencies
408,srccontrolcontroloverviewjs
1064,marker|line|color
1578,add|geo|to|check|res
3989,environment|params
415,srcuiui|componentjs
5083,current|version
292,macp
4857,transpilercoffee
5189,reload|base|stylesheets
3041,prepare|map
4740,get|detail
3332,contents
596,doc
4412,messages
4300,interval
2861,get|app|name
3100,status
2029,**
3411,grammarselectorshow|on|right|side|of|status|bar
1273,dom
5138,will|be|deleted
485,curve
3941,tile|x
3942,tile|y
3495,text|fill
4544,stamp
3754,skip
3844,get|editor|offset
410,srcmapmapdom|eventsjs
3584,infowindow|template
1923,cancel|bubble
3675,baseassetscss
416,srcgeometrylabeljs
2098,mag
505,*=
3545,inserted
917,known
2791,get|nupkg|file
573,deserializers
643,dpi
144,map
4322,on|touch|end
5405,didchangeglobals
853,++
3047,lods
2668,add|package|metadata
3643,get|style|elements
2192,listeners
4017,installing|apm
355,max
2128,dpr
3600,did|destroy
3953,tile|config
4653,add|warning
1503,rename|sync
1881,uri
2818,delete|shader
886,url
1634,reference|item
4739,diddismiss
538,+=
1471,rpm|package|dir|path
5437,welcome|package
5483,spawner
5447,guide|view|events
5410,entities
2385,max|lines
2853,scopes
4795,theme|namesticky|headers
1536,feet
594,opera
3570,blockopeningbracespacebefore
5399,script|dependencies|path
4605,ac|password
3055,main
2747,my|wrapper
1588,get|external|resources
4524,es|module
3097,atomhome
2034,syntax|theme
4957,syntax|node
5525,observe|active|pane
1478,usr
4570,last|parent
82,delay|messages
1601,is|bundled|package
2204,returns|a|disposable|that|can|be|used|to|remove|the|manager
2708,logs
1010,combine
3458,geosize
1692,--
2772,get|apm|bin|path
4407,div|iduimarkermarkerdiv
725,canvas|class
267,utf
676,connected|callback
1141,bearing
3496,text|halo|color
1309,overview|control
4142,pre|pitch
100,includes
2451,from|tag
1818,temp|mkdir
4443,separator
5061,atomatomnightlyreleasesreleasestagv|.|.|nightly
1836,-=
24,null
635,ie|d
1144,compass
2931,cleanup
155,background
2728,get|dump
1687,dispose
2781,received|request|for|mac|os|updates|sending|as|atom|is|up|to|date|version|=|${|reqqueryversion|})`
2434,changelog|formatter
3797,.*
908,emitter
2132,hit|test
325,..
2591,checking|apm|registry
4460,altgi
4916,intermediate|package|path
3367,blend
1448,newpos
2143,get|rotation|at
2915,symbols
4476,padding|left
288,keychain
3599,foobar
2150,number|of|points
2509,download|url
2712,recovery|service
4218,repeat
2212,main|module
2507,did|cancel|selection
3094,disabled|packages
4709,local|storage
5261,if|specified|uploads|linux|packages|to|the|given|repo|name|on|packagecloud
4139,rotate|end
3613,included
4076,string|with|color
4370,atom|version
4395,lint|errors
2312,search|response
4029,installing|script|dependencies
4374,atomcoreopenfilefilenamesamplejsline|column
5000,sends|the|file|relative|in|the|package|as|response
5134,mock|spawn
5347,historychange
4531,cache|key
4773,get|temporary|window|state
798,coremapbox
2012,draw|line
4938,indent|except|first
511,ms|get|coords|to|measure
2655,stringify
501,properties
4427,more|information|at
2704,mock|window
4590,encode|uri|component
1126,layer|events
3179,commit
4714,about
4238,identify|geometry|events
210,on|zoom|end
4774,child|object
4336,fire|view|change
1246,crash
5505,observed
1710,adds|the|items|element|as|a|child|of|the|panel
5191,staticatomless
4674,character
3691,sizes
4638,create|object|url
5465,mycond
1461,above
3257,check|status
463,height
1011,boxes
2010,ground|points
4617,has|a|notifications|instance
16,module
2652,file|name
327,signtoolexe
5352,/\^|~/
3086,execute
3525,to|throw
3231,libgotolineview
4163,webpack|middleware
345,filename
651,document|element
3286,y|dist
3790,hunspell
379,srchandlerdragjs
1522,atomelectronwinstaller
5185,load|all|stylesheets
3079,presetvt
3902,populate|incompatible|packages
986,male
3588,initial|child|count
5227,didbegindownloadingupdate
1551,pixel|to|distance
1752,clearwindowstate
2834,delete|buffer
5183,components
3757,text|box
639,safari
83,is|na|n
658,child|added
2907,to|absolute
1891,returns|a|promise|that|resolves|to|a|directory|with|a|path|that|matches|the|uri
3319,measure|text
2085,first|click
2575,long
796,global|alpha
1124,default|text|size
185,min
3977,bracketmatcher
934,get|center|d|point
1435,release|channel
3604,mock|gutter|container
63,workers
747,zooming
2167,holes
3185,get|max|zoom
1802,arrow|style
2665,report|fn
1398,stat
5045,watched|packages
3851,middle
455,command|namebeta
4682,is|korean|character
4951,fillrule
53,async|all
4097,ui|list
1695,jasmine|content
3537,remove|gutter
2441,releases
3310,set|attribute
3165,cleanbranch
1823,first|changes
897,ymax
1477,output|rpm|package|file|path
5423,consent|uri
1782,create|proj
4189,pkill|-|configapp|metadataproduct|name||||true
5245,upload|to|azure
498,geometry
2326,httpsapigithubcom
864,get|container|extent
4877,sourcetranspilerjs
3226,gotolinetoggle
3880,set|text|symbol
1059,prev|model
1419,open
5266,indicates|the|azure|blob|storage|path|in|which|the|crash|reports|should|be|uploaded
2885,applicationvndgithubv|json
4519,folders
1312,max|zoom
4012,spec|suite
5491,reg|sz
620,navigator
927,project
1313,spatialreferencechange
4422,config|basedir
5429,show|welcome
1524,create|windows|installer
1481,specs
2216,load|package
4424,stylelint
5207,update|view
906,on|complete
4213,set|cursor|screen|position
1554,max|width
1062,ellipse
5278,package|details
991,add|handler
3460,temp|extent
4876,compiles|files|matching|a|glob|with|the|associated|transpiler|and|the|old|one|otherwise
613,maps
3341,monospace
4015,no|apm|dedupe
4848,omg|transpiler
1764,somepath
1265,get|offset
3800,oniguruma
1729,log|file
4527,compiled|wrapper
661,focused|element
2418,animation|started
3036,supported|image|format|types
5172,stub|restore|node|modules
3361,create|document|fragment
1747,userdatadir
2387,paths
2649,report|without|private|metadata
4040,item|registry
1111,text|dy
1109,text|dx
2253,line|text
1858,linenumber
3227,moves|the|cursor|position|to|the|first|character|of|the|last|line
3350,onerror
4319,on|touch|start
400,srchandlerhandlerablejs
2018,ground|point
2675,recovery|files|by|window
2017,draw|line|altitude
4162,loaders
5384,verify|node
4136,on|double|click
4408,is|move
2610,common
743,append|child
3053,get|active|pane
2734,stored|blob|map
2819,mask
1744,benchmark|test
2288,registry
722,apply
1640,focus|options
2056,event|name
3499,add|geometry
3960,should|get|tile|prj|extent|with|projection
1699,does|not|throw|an|error
2714,yields
2566,get|scheduler
1837,step
2673,will|save|path
2981,mark
933,base
3772,history|project
1880,directory|for|uriuri
2131,ymin
2686,file|mode
1996,leading|context|line|count
1,remove|sync
3820,should|not|rebuild|a|compatible|package
4811,updates|its|title|when|documenttitle|changes
112,watch|file
3958,full|index
3756,is|editing|text
1470,app|description
430,srcmapmapanimjs
2300,val
4237,identify|at|point
3149,vertex|attrib|pointer
1208,welcomecontainer
128,var
3848,onkeyup
2436,changelog
4985,leaves|user|data|unchanged|if|no|write|access|to|electron|user|data|folder
4338,has|next|view
1427,distance|to
442,get|command|name|for|channel
4433,benchmark
525,to|measure
4758,etchcomponent
1417,openfile
3112,local|name
2450,github|token
4483,hit|tolerance
5341,registration
198,math
1949,terminate
2542,set|reporter
2970,editor|path
3432,ext|max
2682,extension
2461,deprecate
3852,edit|ui|marker
4720,when|the|aboutaboutatom|command|is|triggered
4572,base|path|segments
5098,update|package|dependencies
3070,preset
4477,set|center|with|padding|top|and|padding|bottom
5362,major|electron|version
2557,nativeimage
4409,eslint
3208,tiles|loading
3768,clear|projects
1789,identity
3004,repository|for|git|directory
3682,sep|index
1051,prev|size
1293,openmenu
965,include
4563,attach|to|new
5267,crashreportpath
4505,mocha|file
2618,mcband
4856,mypackage
2585,package|json
5188,base|theme|watcher
4783,get|style|sheet|priority
948,leftx
4578,on|will|stop
3928,does|not|add|an|icon|to|the|status|bar
5186,file|paths
3506,test|color
1401,exists
5177,env|to|assign
1798,bezier|curve
3333,<<
3586,msg
196,<=
3792,pegjs
4996,electron|user|data
5472,spawn|powershell
730,mask|extent
1068,marker|fill|and|marker|line|color|support|normalized|color
4784,load|stylesheets
560,axis
3150,float
5512,observe|active|pane|item
3200,group|children
2866,getreleasechannel
1851,debug|outline
3632,testresources
2603,npm|check
1181,base|layers
3836,html
1189,child|ul
3204,parent|layer
4201,moz|full|screen
4042,remove|item
359,==
2544,browserwindow
42,=>
5215,updatemanager
1048,flex|grows
175,offset
1771,when|urihandler|is|passed
589,maxy
776,compress|command
587,maxx
1456,get|width
1658,available|packages
2762,chdir
3245,go|to|line|view
1169,is|string
4518,find|path
2104,curret|point
2614,ll|mc
4827,get|scope|starts
2770,atom|resource|path
3219,clean|branch
1326,>=
1155,animate|to
3444,ext|min
3735,tasklog
3014,find|git|directory
299,sign|async
3726,node|types
1350,geometry|type
4555,mark|error|resource
219,platform
590,bbox|temp
4170,devtool
5216,aboutupdatesitem|appunsupported
2636,notifier
5372,my|class
1102,numerical|properties
5108,inlineblock
832,missing|}>
3518,get|gutters
339,/\/\/#|source|urls
5173,cannot|back|up
35,command
992,e|handler
3829,resolve|rebuild
825,async
2211,and|return
401,srcmaptoolmap|tooljs
2929,git|diff|when|targeting|nested|repository
4830,get|scopes
5109,detach
788,packaged|app|path
3569,noduplicateselectors
4999,atom|protocol|url
2217,has|activated|initial|packages
1233,exception
3078,projections
3104,stdin
3543,add|gutter|decoration
294,stdio
1846,debug|symbolizer
2937,year
448,command|path
1150,register|dom|events
3034,copyright|text
1130,create|el
2346,branch
434,create|symlink
4067,report|spec|results
4087,map|auto|pan|at|edge|handler
2986,on|did|change|path
4810,themes
942,opts
1794,projlonglat|datumbd
4860,get|transpiler|path
3745,get|content
1004,collection|painter
2147,point|at|res|to|container|point
1904,global|composite|operation
704,buffer|context
688,on|disable
5501,app|path|%|`
5359,mksnapshot|actual|ver
